,POWER_CPU,POWER_MEM,TIME
0,8.166722816639293,6.929284282169132,10.0
1,8.166722816639293,6.929284282169132,20.0
2,8.166722816639293,6.929284282169132,30.0
3,8.166722816639293,6.929284282169132,40.0
4,8.166722816639293,6.929284282169132,50.0
5,8.166722816639293,6.929284282169132,60.0
6,8.166722816639293,6.929284282169132,70.0
7,8.166722816639293,6.929284282169132,80.0
8,8.166722816639293,6.929284282169132,90.0
9,8.166722816639293,6.929284282169132,100.0
10,8.166722816639293,6.929284282169132,110.0
11,8.176939542280635,6.934222430476407,120.0
12,8.20930343437481,6.949867427418493,130.0
13,8.20930343437481,6.949867427418493,140.0
14,8.20930343437481,6.949867427418493,150.0
15,8.20930343437481,6.949867427418493,160.0
16,8.20930343437481,6.949867427418493,170.0
17,8.20930343437481,6.949867427418493,180.0
18,8.20930343437481,6.949867427418493,190.0
19,8.20930343437481,6.949867427418493,200.0
20,8.20930343437481,6.949867427418493,210.0
21,8.20930343437481,6.949867427418493,220.0
22,8.20930343437481,6.949867427418493,230.0
23,8.385545669837342,7.445848661270087,240.0
24,8.46231241029303,7.6683759963630465,250.0
25,8.46231241029303,7.6683759963630465,260.0
26,8.46231241029303,7.6683759963630465,270.0
27,8.46231241029303,7.6683759963630465,280.0
28,8.46231241029303,7.6683759963630465,290.0
29,8.46231241029303,7.6683759963630465,300.0
30,8.46231241029303,7.6683759963630465,310.0
31,8.46231241029303,7.6683759963630465,320.0
32,8.46231241029303,7.6683759963630465,330.0
33,8.46231241029303,7.6683759963630465,340.0
34,8.46231241029303,7.6683759963630465,350.0
35,8.46231241029303,7.6683759963630465,360.0
36,8.46231241029303,7.6683759963630465,370.0
37,8.46231241029303,7.6683759963630465,380.0
38,8.46231241029303,7.6683759963630465,390.0
39,8.46231241029303,7.6683759963630465,400.0
40,8.46231241029303,7.6683759963630465,410.0
41,8.46231241029303,7.6683759963630465,420.0
42,8.46231241029303,7.6683759963630465,430.0
43,8.46231241029303,7.6683759963630465,440.0
44,8.46231241029303,7.6683759963630465,450.0
45,8.46231241029303,7.6683759963630465,460.0
46,8.46231241029303,7.6683759963630465,470.0
47,8.46231241029303,7.6683759963630465,480.0
48,8.46231241029303,7.6683759963630465,490.0
49,8.46231241029303,7.6683759963630465,500.0
50,8.46231241029303,7.6683759963630465,510.0
51,8.46231241029303,7.6683759963630465,520.0
52,8.46231241029303,7.6683759963630465,530.0
53,8.46231241029303,7.6683759963630465,540.0
54,8.46231241029303,7.6683759963630465,550.0
55,8.46231241029303,7.6683759963630465,560.0
56,8.46231241029303,7.6683759963630465,570.0
57,8.46231241029303,7.6683759963630465,580.0
58,8.46231241029303,7.6683759963630465,590.0
59,8.46231241029303,7.6683759963630465,600.0
